id,web_name,first_name,second_name,team,element_type,now_cost,cost_change_start,cost_change_event,status,chance_of_playing_next_round,news,news_added,form,total_points,points_per_game,minutes,starts,selected_by_percent,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,defensive_contribution,defensive_contribution_per_90,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,value_season,ep_this,ep_next
159,Caicedo,Moisés,Caicedo Corozo,6,3,53,-2,0,d,50,Calf injury - 50% chance of playing,2026-08-30T16:00:08.393562Z,0.2,1,1.0,13,0,1.0,364,8174,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.48,0,0.0,,,,0.2,0.1,0.1
161,Lavia,Roméo,Lavia,6,3,50,0,0,a,,,,2.5,11,2.8,258,4,0.2,377,2301,1,0,0,8,1,0,0,0,61,65.8,29.1,66.0,16.1,0.75,0.11,0.86,0.26,0.04,0.3,1.77,31,10.81,,,,2.2,2.5,2.5
163,D.Essugo,Dário,Luís Essugo,6,3,45,0,0,u,0,Has joined RC Strasbourg on loan for the rest of the season,2026-09-02T16:20:41.865225Z,0.0,0,0.0,0,0,0.1,0,651,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
164,Quenda,Geovany,Quenda,6,3,53,-2,0,a,100,,2026-07-24T20:30:10.609931Z,0.2,2,1.0,27,0,0.0,65,166,0,0,0,2,0,0,0,0,5,1.6,2.1,8.0,1.2,0.03,0.01,0.04,0.1,0.03,0.13,4.3,1,3.33,,,,0.4,0.2,0.2
165,João Pedro,João Pedro,Junqueira de Jesus,6,4,77,2,-1,d,75,Knee injury - 75% chance of playing,2026-09-16T19:00:09.919929Z,5.5,33,8.2,360,4,65.4,52985,367184,3,3,0,9,1,0,0,7,141,158.4,90.0,123.0,37.0,2.17,0.19,2.36,0.54,0.05,0.59,1.54,9,2.25,,,,4.3,4.1,4.1
168,Marc Guiu,Marc,Guiu Paz,6,4,50,0,0,u,0,Has joined RB Leipzig permanently,2026-09-01T13:24:48.857362Z,0.0,0,0.0,0,0,0.2,0,1392,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
169,Mheuka,Shumaira,Mheuka,6,4,45,0,0,a,,,,0.0,0,0.0,0,0,0.5,4023,3214,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
170,Emegha,Emmanuel,Emegha,6,4,50,0,0,i,0,Hamstring injury - Expected back 10 Oct,2026-09-09T15:00:09.063849Z,0.0,0,0.0,0,0,0.1,66,982,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
200,Lacroix,Maxence,Lacroix,6,2,59,-1,-1,a,,,,1.8,13,2.6,364,4,6.8,6867,26884,0,1,0,10,1,0,0,0,28,116.2,13.9,14.0,14.4,0.15,0.22,0.37,0.04,0.05,0.09,1.96,47,11.62,,,,2.2,1.8,1.8
560,Penders,Mike,Penders,6,1,44,-1,0,a,,,,0.0,0,0.0,0,0,0.1,220,264,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
561,Anselmino,Aaron,Anselmino,6,2,45,0,0,a,100,,2026-08-23T19:00:08.536705Z,0.0,0,0.0,0,0,0.0,57,100,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
568,Barco,Valentín,Barco,6,3,54,-1,0,a,,,,0.8,3,1.0,115,1,0.1,203,409,0,0,0,3,1,0,0,0,29,12.8,7.2,11.0,3.0,0.07,0.11,0.18,0.05,0.09,0.14,2.21,12,9.39,,,,0.6,0.8,0.8
583,Chavarria,Pep,Chavarría,6,2,49,-1,0,a,,,,1.0,5,1.0,208,1,0.1,362,489,0,0,0,4,0,0,0,0,17,30.8,31.4,12.0,7.5,0.04,0.07,0.11,0.02,0.03,0.05,1.77,16,6.92,,,,1.0,1.0,1.0
662,Nicoll-Jazuli,Mahdi,Nicoll-Jazuli,6,3,45,0,0,a,,,,1.0,1,1.0,3,0,0.0,309,61,0,0,0,1,0,0,0,0,5,4.6,1.7,0.0,0.6,0.00,0.00,0.00,0.0,0.0,0.0,12.9,2,60.0,,,,0.2,1.1,1.1
91,Pinnock,Ethan,Pinnock,7,2,45,0,0,a,,,,3.5,14,3.5,282,3,0.1,337,201,0,0,1,7,1,0,0,0,15,90.8,1.7,10.0,10.3,0.12,0.00,0.12,0.04,0.0,0.04,2.1,44,14.04,,,,3.1,3.5,3.5
104,Onyeka,Frank,Onyeka,7,3,49,-1,0,a,100,,2026-09-15T09:00:07.851220Z,1.8,9,2.2,314,4,0.1,155,412,0,0,1,7,0,0,0,0,34,19.4,4.7,21.0,4.5,0.03,0.02,0.05,0.01,0.01,0.02,1.81,28,8.03,,,,1.8,1.8,1.8
110,Rushworth,Carl,Rushworth,7,1,45,0,0,a,,,,3.8,16,3.2,450,5,0.8,2277,5556,0,1,1,10,0,0,9,2,56,90.6,10.0,0.0,10.1,0.00,0.02,0.02,0.0,0.0,0.0,1.73,0,0.0,,,,3.6,3.8,3.8
171,Dovin,Oliver,Dovin,7,1,40,0,0,u,0,Has joined Leyton Orient on loan for the rest of the season,2026-09-02T15:44:14.839336Z,0.0,0,0.0,0,0,1.0,0,4312,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
172,Wilson,Ben,Wilson,7,1,44,-1,0,a,,,,0.0,0,0.0,0,0,0.4,207,592,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
173,Thomas,Bobby,Thomas,7,2,40,0,0,a,,,,5.2,24,4.8,437,5,8.6,22984,27782,0,0,2,9,0,0,0,3,78,94.8,33.7,56.0,18.4,0.49,0.30,0.79,0.1,0.06,0.16,1.67,52,10.71,,,,6.0,5.2,5.2
174,Kitching,Liam,Kitching,7,2,40,0,0,u,0,Has joined Sheffield United on loan for the rest of the season,2026-09-02T16:21:03.612394Z,0.0,0,0.0,0,0,0.3,0,1620,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
175,van Ewijk,Milan,van Ewijk,7,2,40,0,0,d,75,Hamstring injury - 75% chance of playing,2026-09-19T16:00:09.486751Z,1.2,6,1.5,360,4,8.8,1092,70189,0,0,0,10,1,0,0,0,7,61.6,52.7,14.0,12.8,0.00,0.30,0.30,0.0,0.08,0.08,1.88,27,6.75,,,,1.5,1.2,0.9
176,Dasilva,Jay,Dasilva,7,2,40,0,0,a,,,,4.8,20,4.0,444,5,0.7,5536,1470,1,0,1,10,0,0,0,3,54,110.6,67.7,35.0,21.5,0.50,0.52,1.02,0.1,0.11,0.21,1.75,23,4.66,,,,5.0,4.8,4.8
177,Kesler-Hayden,Kaine,Kesler-Hayden,7,2,39,-1,-1,i,0,Hamstring injury - Unknown return date,2026-08-27T14:56:28.704361Z,0.0,0,0.0,0,0,0.0,931,469,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
178,Bidwell,Jake,Bidwell,7,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.1,169,269,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
179,Latibeaudiere,Joel,Latibeaudiere,7,2,40,0,0,a,,,,0.2,1,1.0,1,0,0.0,64,120,0,0,0,0,0,0,0,0,3,7.0,0.0,0.0,0.7,0.00,0.00,0.00,0.0,0.0,0.0,1.8,2,180.0,,,,0.2,0.2,0.2
180,Woolfenden,Luke,Woolfenden,7,2,40,0,0,i,0,Knee injury - Unknown return date,2026-08-27T14:56:28.718566Z,0.0,0,0.0,0,0,0.1,21,464,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
181,Brau,Miguel,Brau,7,2,40,0,0,u,0,Has joined Academico de Viseu on loan for the rest of the season,2026-08-29T00:35:59.980316Z,0.0,0,0.0,0,0,0.0,0,87,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
182,Amenda,Aurèle,Amenda,7,2,40,0,0,i,0,Calf injury - Unknown return date,2026-09-17T07:30:09.329041Z,0.8,4,1.0,360,4,0.6,28,6245,0,0,0,10,1,0,0,0,-3,62.8,14.5,15.0,9.4,0.02,0.39,0.41,0.0,0.1,0.1,1.88,24,6.0,,,,1.0,0.2,0.0
183,Rudoni,Jack,Rudoni,7,3,49,-1,0,a,100,,2026-07-23T12:01:23.481435Z,3.0,13,2.6,297,4,0.1,799,594,0,0,2,4,0,0,0,0,51,51.2,140.8,80.0,27.2,0.92,1.11,2.03,0.28,0.34,0.62,1.36,34,10.3,,5,1,2.7,3.0,3.0
184,Grimes,Matt,Grimes,7,3,49,-1,0,a,,,,2.2,11,2.2,443,5,0.1,165,789,0,0,1,9,0,0,0,0,62,64.4,48.0,6.0,11.8,0.12,0.13,0.25,0.02,0.03,0.05,1.71,38,7.72,3,1,,2.2,2.2,2.2
185,Sakamoto,Tatsuhiro,Sakamoto,7,3,48,-2,0,a,,,,0.2,1,1.0,31,0,0.1,114,354,0,0,0,1,0,0,0,0,8,6.2,5.9,7.0,1.9,0.02,0.02,0.04,0.06,0.06,0.12,2.0,4,11.61,,,,0.2,0.2,0.2
186,Mason-Clark,Ephron,Mason-Clark,7,3,53,-2,-1,a,100,,2026-08-19T18:00:08.310507Z,1.2,5,1.2,231,4,0.1,69,332,0,0,0,3,0,0,0,0,19,15.4,51.6,52.0,11.7,0.51,0.12,0.63,0.2,0.05,0.25,1.23,15,5.84,,,,0.9,1.2,1.2
187,Eccles,Josh,Eccles,7,3,48,-2,-1,i,0,Unspecified injury - Expected back 12 Oct,2026-09-10T18:30:08.877110Z,0.0,0,0.0,0,0,0.0,11,85,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
188,Torp,Victor,Torp,7,3,53,-2,-1,a,,,,0.5,3,1.0,53,0,0.1,41,393,0,0,0,2,0,0,0,0,13,7.2,20.4,0.0,2.7,0.00,0.12,0.12,0.0,0.2,0.2,2.07,3,5.09,2,2,2,0.6,0.5,0.5
189,Shepherd,George,Shepherd,7,3,44,-1,0,a,,,,0.0,0,0.0,0,0,0.3,3820,2073,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
190,Tchaouna,Loum,Tchaouna,7,3,54,-1,0,a,,,,0.8,5,1.2,211,2,0.1,19,317,0,0,0,3,0,0,0,0,32,25.4,50.5,46.0,12.3,0.23,0.18,0.41,0.1,0.08,0.18,1.38,18,7.68,,3,,0.9,0.8,0.8
191,Borges Rodrigues,Raphael,Borges Rodrigues,7,3,45,0,0,u,0,Has joined Burton Albion on loan for the rest of the season,2026-09-02T15:44:14.868001Z,0.0,0,0.0,0,0,0.1,0,613,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
192,Andrews,Kai,Andrews,7,3,45,0,0,u,0,Has joined Oxford United on loan for the rest of the season,2026-08-29T00:35:59.998520Z,0.0,0,0.0,0,0,0.3,0,1820,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
193,Wright,Haji,Wright,7,4,54,-1,0,i,0,Thigh injury - Unknown return date,2026-08-14T22:00:07.214508Z,0.0,0,0.0,0,0,0.1,40,486,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0.0,0.0,0.0
194,Thomas-Asante,Brandon,Thomas-Asante,7,4,50,0,0,a,,,,1.8,9,1.8,227,2,0.8,6972,5273,0,0,1,6,0,0,0,0,43,29.8,4.5,49.0,8.4,0.34,0.06,0.39,0.13,0.02,0.15,1.97,27,10.7,4,,,1.8,1.8,1.8
195,Simms,Ellis,Simms,7,4,49,-1,-1,a,,,,0.5,4,1.3,104,1,0.6,1459,4844,0,0,0,3,0,0,0,0,13,7.8,22.6,37.0,6.8,0.30,0.01,0.31,0.26,0.01,0.27,2.41,3,2.6,,,,0.8,0.5,0.5
196,Markelo,Jahnoah,Markelo,7,4,50,0,0,u,0,Has joined Shabab Al-Ahli Dubai permanently,2026-08-17T13:53:55.791223Z,0.0,0,0.0,0,0,0.0,0,59,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
197,Bassette,Norman,Bassette,7,4,45,0,0,u,0,Has joined KVC Westerlo on loan for the rest of the season,2026-07-28T12:58:50.001768Z,0.0,0,0.0,0,0,0.0,0,132,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
492,Awoniyi,Taiwo,Awoniyi,7,4,54,-1,-1,s,0,Suspended until 19 Oct,2026-09-13T15:00:09.305127Z,0.5,3,0.8,232,3,0.4,57,4613,0,0,0,7,0,1,0,0,11,13.6,46.2,78.0,13.6,1.30,0.04,1.34,0.5,0.02,0.52,1.38,11,4.27,5,,,0.6,0.0,0.0
575,Yirenkyi,Caleb,Yirenkyi,7,3,48,-2,-1,a,,,,2.0,9,1.8,265,3,0.1,262,893,0,0,2,5,1,0,0,0,36,15.4,41.6,7.0,6.0,0.03,0.15,0.18,0.01,0.05,0.06,1.44,21,7.13,,,,1.9,2.0,2.0
584,Hamer,Gustavo,Hamer,7,3,54,-1,0,a,,,,0.5,3,1.0,32,0,0.1,40,362,0,0,0,1,0,0,0,0,6,0.6,1.8,0.0,0.3,0.00,0.02,0.02,0.0,0.06,0.06,2.31,3,8.44,,4,,0.6,0.5,0.5
599,Cherif,Sidiki,Cherif,7,4,50,0,0,a,,,,0.2,1,1.0,30,0,0.1,467,697,0,0,0,3,0,0,0,0,3,1.0,0.2,0.0,0.1,0.00,0.00,0.00,0.0,0.0,0.0,4.29,1,3.0,,,,0.2,0.2,0.2
623,Bentley,Dan,Bentley,7,1,40,0,0,a,,,,0.0,0,0.0,0,0,0.6,7593,2047,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
655,Gboho,Yann,Gboho,7,3,55,0,0,a,,,,0.0,0,0.0,0,0,0.0,65,49,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
656,Mfuni,Stephen,Mfuni,7,2,40,0,0,a,,,,3.0,6,6.0,90,1,0.1,1682,767,0,0,1,0,0,0,0,0,27,17.6,0.7,4.0,2.2,0.00,0.01,0.01,0.0,0.01,0.01,1.1,8,8.0,,,,1.5,3.0,3.0
42,Guessand,Evann,Guessand,8,3,54,-1,0,a,,,,0.2,2,1.0,54,0,0.0,95,239,0,0,0,1,0,0,0,0,6,5.4,2.1,7.0,1.5,0.03,0.03,0.06,0.05,0.05,0.1,0.57,2,3.33,,,,0.4,0.2,0.2
153,Disasi,Axel,Disasi,8,2,45,0,0,s,0,Suspended until 25 Oct,2026-09-12T15:30:09.445078Z,0.2,1,0.3,139,2,0.1,21,696,0,0,0,6,0,1,0,0,-6,34.8,13.4,2.0,5.0,0.00,0.04,0.04,0.0,0.03,0.03,2.41,20,12.95,,,,0.2,0.0,0.0
198,Henderson,Dean,Henderson,8,1,50,0,0,i,0,Foot injury - Expected back 11 Oct,2026-09-12T14:00:09.378740Z,0.8,5,1.7,270,3,1.3,117,10028,0,0,0,8,0,0,12,0,37,96.8,0.0,0.0,9.6,0.00,0.00,0.00,0.0,0.0,0.0,2.16,0,0.0,,,,1.0,0.0,0.0
199,Benitez,Walter,Benítez,8,1,45,0,0,a,,,,2.0,8,4.0,180,2,0.1,586,306,0,0,1,3,0,0,5,0,29,37.4,0.0,0.0,3.8,0.00,0.00,0.00,0.0,0.0,0.0,1.5,0,0.0,,,,1.8,2.0,2.0
202,Richards,Chris,Richards,8,2,50,0,0,a,,,,2.8,14,2.8,450,5,0.6,1420,1967,0,0,1,11,1,0,0,0,48,131.4,7.7,24.0,16.2,0.08,0.07,0.15,0.02,0.01,0.03,1.89,54,10.8,,,,2.8,2.8,2.8
203,Canvot,Jaydee,Canvot,8,2,48,-2,-1,a,,,,2.2,10,2.5,360,4,0.2,340,786,0,0,1,8,0,0,0,0,38,83.0,25.3,7.0,11.5,0.05,0.13,0.18,0.01,0.03,0.04,1.94,34,8.5,,,,2.1,2.2,2.2
204,Mitchell,Tyrick,Mitchell,8,2,45,0,0,a,,,,5.8,24,4.8,419,5,6.0,12257,14352,2,0,1,10,0,0,0,3,68,128.2,67.9,62.0,25.8,0.77,0.26,1.03,0.17,0.06,0.23,1.79,25,5.37,,,,5.3,5.8,5.8
205,Sosa,Borna,Sosa,8,2,45,0,0,u,0,Has joined FC Cologne on loan for the rest of the season,2026-09-02T16:03:25.710518Z,0.0,0,0.0,0,0,0.0,0,92,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
206,Chadi Riad,Chadi,Riad Dnanou,8,2,43,-2,-1,i,0,Knee injury - Unknown return date,2026-08-22T18:00:07.352049Z,0.0,1,1.0,72,1,0.0,21,111,0,0,0,2,0,0,0,0,7,12.6,1.3,0.0,1.4,0.00,0.01,0.01,0.0,0.01,0.01,1.22,7,8.75,,,,0.2,0.0,0.0
207,Mingueza,Oscar,Mingueza,8,2,44,-1,0,a,,,,0.5,2,1.0,16,0,0.1,71,255,0,0,0,1,0,0,0,0,5,3.2,0.4,0.0,0.3,0.00,0.00,0.00,0.0,0.0,0.0,1.86,2,11.25,,,,0.5,0.5,0.5
208,Sarr,Ismaïla,Sarr,8,3,62,-3,0,a,100,,2026-08-22T18:00:07.363165Z,0.2,1,1.0,8,0,0.6,2265,1976,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,0.00,0.01,0.01,0.0,0.11,0.11,0.68,0,0.0,2,,,0.2,0.2,0.2
210,Wharton,Adam,Wharton,8,3,54,-1,-1,a,100,,2026-07-23T12:01:23.498963Z,2.0,12,2.4,436,5,0.7,1040,4205,0,0,1,10,1,0,0,0,77,73.0,97.0,18.0,18.9,0.15,0.58,0.73,0.03,0.12,0.15,1.84,41,8.46,,2,,2.2,2.0,2.0
211,Yeremy,Yéremy,Pino Santos,8,3,55,0,0,a,,,,3.2,14,2.8,307,4,0.3,639,2417,0,2,1,6,1,0,0,0,70,30.2,94.1,33.0,15.8,0.52,0.55,1.07,0.15,0.16,0.31,2.03,26,7.62,,1,1,2.5,3.2,3.2
212,Hughes,Will,Hughes,8,3,44,-1,0,a,,,,0.5,2,1.0,29,0,7.4,8205,40639,0,0,0,1,0,0,0,0,9,8.0,15.3,0.0,2.4,0.00,0.04,0.04,0.0,0.12,0.12,3.48,7,21.72,,4,,0.5,0.5,0.5
213,Lerma,Jefferson,Lerma Solís,8,3,48,-2,-1,a,,,,0.2,1,0.5,51,0,0.1,77,330,0,0,0,1,1,0,0,0,6,17.6,0.8,11.0,3.0,0.26,0.00,0.26,0.46,0.0,0.46,2.21,12,21.18,,,,0.2,0.2,0.2
214,Kamada,Daichi,Kamada,8,3,50,0,0,a,,,,4.5,21,4.2,441,5,0.5,2826,2671,0,3,1,10,1,0,0,0,109,95.6,81.2,42.0,21.9,0.47,0.38,0.85,0.1,0.08,0.18,1.81,38,7.76,,3,,4.2,4.5,4.5
215,Devenny,Justin,Devenny,8,3,50,0,0,u,0,Has joined Stoke City permanently,2026-09-02T15:41:07.346849Z,0.0,0,0.0,0,0,0.0,0,31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,3,,2,0.0,0.0,0.0
216,Esse,Romain,Esse,8,3,50,0,0,u,0,Has joined Millwall on loan for the rest of the season,2026-09-02T15:41:07.376544Z,0.0,0,0.0,0,0,0.0,0,106,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
217,M.França,Matheus,França de Oliveira,8,3,49,-1,0,u,0,Has joined Alverca on loan for the rest of the season,2026-09-11T14:42:19.322912Z,0.0,0,0.0,0,0,0.0,0,136,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
218,Doucouré,Cheick,Doucouré,8,3,48,-2,-1,a,,,,0.0,0,0.0,0,0,0.0,98,269,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
219,J.Rak-Sakyi,Jesurun,Rak-Sakyi,8,3,49,-1,0,u,0,has joined  Kasimpasa on loan for the rest of the seaon.,2026-09-10T09:12:47.224598Z,0.0,0,0.0,0,0,0.0,0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
220,Cardines,Rio,Cardines,8,2,45,0,0,u,0,Has joined Bristol City on loan for the rest of the season,2026-08-12T14:08:46.501813Z,0.0,0,0.0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
221,Drakes-Thomas,Joél,Drakes-Thomas,8,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,128,382,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
222,Strand Larsen,Jørgen,Strand Larsen,8,4,60,0,0,a,,,,3.2,14,2.8,298,3,0.6,4110,3481,1,0,1,5,0,0,0,2,69,62.6,32.5,65.0,16.1,0.43,0.20,0.63,0.13,0.06,0.19,1.86,13,3.93,,,,2.3,3.2,3.2
223,Mateta,Jean-Philippe,Mateta,8,4,63,-2,0,i,0,Hamstring injury - Expected back 11 Oct,2026-08-28T21:00:08.020382Z,0.0,2,2.0,62,1,1.3,182,8091,0,0,0,2,0,0,0,0,-3,1.4,12.3,11.0,2.5,0.70,0.02,0.72,1.02,0.03,1.05,1.42,5,7.26,1,,,0.3,0.0,0.0
224,Nketiah,Eddie,Nketiah,8,4,55,0,0,a,100,,2026-09-12T14:00:09.427136Z,1.8,8,2.0,175,3,0.5,1089,3076,0,1,0,7,0,0,0,0,38,34.2,46.4,50.0,13.0,1.10,0.60,1.70,0.57,0.31,0.88,2.32,12,6.17,,,,1.5,1.8,1.8
225,Uche,Christantus,Uche,8,4,50,0,0,u,0,has returned to Getafe CF,2026-07-23T12:18:56.275922Z,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
241,McNeil,Dwight,McNeil,8,3,54,-1,0,a,,,,0.2,3,1.5,84,1,0.1,60,429,0,0,0,3,0,0,0,0,13,10.0,5.0,2.0,1.7,0.05,0.02,0.07,0.05,0.02,0.07,1.26,7,7.5,,,,0.6,0.2,0.2
555,Matthews,Remi,Matthews,8,1,40,0,0,a,,,,0.0,0,0.0,0,0,1.7,964,2760,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
577,Tomiyasu,Takehiro,Tomiyasu,8,2,44,-1,0,d,75,Calf injury - 75% chance of playing,2026-09-21T13:30:09.030724Z,0.5,3,0.8,189,2,0.3,144,985,0,0,0,5,0,0,0,0,10,35.8,15.6,8.0,6.0,0.00,0.03,0.03,0.0,0.01,0.01,1.9,17,8.1,,,,0.7,0.5,0.4
588,Khalaili,Anan,Khalaili,8,2,50,0,0,a,,,,4.5,19,3.8,379,4,0.3,1796,966,1,0,1,8,1,0,0,0,54,128.2,48.8,48.0,22.5,0.96,0.33,1.29,0.23,0.08,0.31,2.0,44,10.45,,,,3.8,4.5,4.5
595,Gozo,Zavier,Gozo,8,3,49,-1,-1,a,,,,0.5,2,1.0,28,0,0.0,37,73,0,0,0,2,0,0,0,0,6,1.4,1.6,0.0,0.3,0.00,0.00,0.00,0.0,0.0,0.0,2.19,1,3.21,,,,0.4,0.5,0.5
633,Ahanor,Honest,Ahanor,8,2,45,0,0,a,,,,1.0,3,3.0,90,1,0.0,124,99,0,0,0,3,0,0,0,0,10,24.6,11.9,4.0,4.1,0.00,0.01,0.01,0.0,0.01,0.01,1.68,11,11.0,,,,0.7,1.0,1.0
643,Chilwell,Ben,Chilwell,8,2,45,0,0,a,,,,2.7,8,4.0,29,0,0.4,495,2708,1,0,0,1,0,0,0,0,21,33.4,4.2,21.0,5.9,0.27,0.01,0.28,0.84,0.03,0.87,3.48,1,3.1,,,,1.8,2.7,2.7
644,Timber,Quinten,Timber,8,3,50,0,0,a,,,,3.0,9,3.0,253,3,0.0,414,277,0,0,1,5,0,0,0,0,45,37.8,29.1,34.0,10.0,0.24,0.06,0.30,0.09,0.02,0.11,1.98,27,9.6,,,,1.8,3.0,3.0
647,Osorio,Darío,Osorio,8,3,55,0,0,a,,,,0.3,1,1.0,1,0,0.0,22,66,0,0,0,0,0,0,0,0,2,2.0,0.3,0.0,0.2,0.00,0.00,0.00,0.0,0.0,0.0,11.7,1,90.0,,,,0.2,0.3,0.3
21,Nørgaard,Christian,Nørgaard,9,3,49,-1,0,i,0,Groin injury - Unknown return date,2026-08-15T20:00:06.779594Z,0.0,0,0.0,0,0,0.0,37,273,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
209,Johnson,Brennan,Johnson,9,3,59,-1,0,a,,,,2.0,9,1.8,238,3,0.1,347,642,0,0,2,1,1,0,0,0,26,23.0,52.8,25.0,10.0,1.03,0.22,1.25,0.39,0.08,0.47,1.41,26,9.83,,,,1.5,2.0,2.0
226,Pickford,Jordan,Pickford,9,1,55,0,0,a,,,,4.5,25,5.0,450,5,9.1,26122,13426,0,0,3,3,0,0,15,1,121,119.2,0.0,0.0,12.0,0.00,0.02,0.02,0.0,0.0,0.0,1.39,0,0.0,,,,4.5,4.5,4.5
227,Travers,Mark,Travers,9,1,50,0,0,a,,,,0.0,0,0.0,0,0,0.0,216,233,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
